country,year,variable,value,indicator_code
UKR,2013,regulatory_quality_estimate,-0.585612416267395,
UKR,2014,regulatory_quality_estimate,-0.586776256561279,
UKR,2015,regulatory_quality_estimate,-0.618873357772827,
UKR,2016,regulatory_quality_estimate,-0.410622745752335,
UKR,2017,regulatory_quality_estimate,-0.281774550676346,
UKR,2018,regulatory_quality_estimate,-0.256266981363297,
UKR,2019,regulatory_quality_estimate,-0.216642439365387,
UKR,2020,regulatory_quality_estimate,-0.266943335533142,
UKR,2021,regulatory_quality_estimate,-0.290212571620941,
UKR,2022,regulatory_quality_estimate,-0.331597328186035,
UKR,2023,regulatory_quality_estimate,-0.266427397727966,
ARM,2010,high_tech_exports,4727643.0,
ARM,2011,high_tech_exports,7448895.0,
ARM,2012,high_tech_exports,7581096.0,
ARM,2013,high_tech_exports,9332592.0,
ARM,2014,high_tech_exports,9307631.0,
ARM,2015,high_tech_exports,11860132.0,
ARM,2016,high_tech_exports,21845447.0,
ARM,2017,high_tech_exports,28282166.0,
ARM,2018,high_tech_exports,36529310.0,
ARM,2019,high_tech_exports,45573711.0,
ARM,2020,high_tech_exports,26514439.0,
ARM,2021,high_tech_exports,37562644.0,
ARM,2022,high_tech_exports,497178920.0,
ARM,2023,high_tech_exports,822532500.0,
AUT,2010,high_tech_exports,15801989058.0,
AUT,2011,high_tech_exports,17846798301.0,
AUT,2012,high_tech_exports,18475532604.0,
AUT,2013,high_tech_exports,20793050424.0,
AUT,2014,high_tech_exports,21648234621.0,
AUT,2015,high_tech_exports,18084614342.0,
AUT,2016,high_tech_exports,17333979956.0,
AUT,2017,high_tech_exports,17025647706.0,
AUT,2018,high_tech_exports,16680037036.0,
AUT,2019,high_tech_exports,15967500783.0,
AUT,2020,high_tech_exports,15995936181.0,
AUT,2021,high_tech_exports,17019360151.0,
AUT,2022,high_tech_exports,23542335794.0,
AUT,2023,high_tech_exports,27308757068.0,
AZE,2010,high_tech_exports,7200494.0,
AZE,2011,high_tech_exports,10332315.0,
AZE,2012,high_tech_exports,45373920.0,
AZE,2013,high_tech_exports,73389339.0,
AZE,2014,high_tech_exports,33923114.0,
AZE,2015,high_tech_exports,13928754.0,
AZE,2016,high_tech_exports,11727294.0,
AZE,2017,high_tech_exports,14069403.0,
AZE,2018,high_tech_exports,21177987.0,
AZE,2019,high_tech_exports,27996627.0,
AZE,2020,high_tech_exports,33914977.0,
AZE,2021,high_tech_exports,22212874.0,
AZE,2022,high_tech_exports,49582911.0,
AZE,2023,high_tech_exports,56810637.0,
BEL,2010,high_tech_exports,18062114104.0,
BEL,2011,high_tech_exports,19710705572.0,
BEL,2012,high_tech_exports,18578043351.0,
BEL,2013,high_tech_exports,23020452724.0,
BEL,2014,high_tech_exports,26767838222.0,
BEL,2015,high_tech_exports,22552909326.0,
BEL,2016,high_tech_exports,27175805685.0,
BEL,2017,high_tech_exports,25235406983.0,
BEL,2018,high_tech_exports,28165595899.0,
BEL,2019,high_tech_exports,33085086466.0,
BEL,2020,high_tech_exports,34318944448.0,
BEL,2021,high_tech_exports,60841701079.0,
BEL,2022,high_tech_exports,68608511632.0,
BEL,2023,high_tech_exports,50647716012.0,
BGR,2010,high_tech_exports,852976590.0,
BGR,2011,high_tech_exports,1062699686.0,
BGR,2012,high_tech_exports,1021476044.0,
BGR,2013,high_tech_exports,1175494257.0,
BGR,2014,high_tech_exports,1156706424.0,
BGR,2015,high_tech_exports,1188402574.0,
BGR,2016,high_tech_exports,1368015151.0,
BGR,2017,high_tech_exports,1682865600.0,
BGR,2018,high_tech_exports,2012291354.0,
BGR,2019,high_tech_exports,2099870351.0,
BGR,2020,high_tech_exports,2155498073.0,
BGR,2021,high_tech_exports,2629729427.0,
BGR,2022,high_tech_exports,2722362666.0,
BGR,2023,high_tech_exports,3178034114.0,
BLR,2010,high_tech_exports,408291304.0,
BLR,2011,high_tech_exports,515422700.0,
BLR,2012,high_tech_exports,636491396.0,
BLR,2013,high_tech_exports,796837310.0,
BLR,2014,high_tech_exports,694196900.0,
BLR,2015,high_tech_exports,578013704.0,
BLR,2016,high_tech_exports,626372393.0,
BLR,2017,high_tech_exports,721137103.0,
BLR,2018,high_tech_exports,757854091.0,
BLR,2019,high_tech_exports,800555399.0,
BLR,2020,high_tech_exports,857164498.0,
BLR,2021,high_tech_exports,922201805.0,
BLR,2022,high_tech_exports,,
BLR,2023,high_tech_exports,,
CYP,2010,high_tech_exports,143937805.0,
CYP,2011,high_tech_exports,112875071.0,
CYP,2012,high_tech_exports,55513249.0,
CYP,2013,high_tech_exports,56419712.0,
CYP,2014,high_tech_exports,68206259.0,
CYP,2015,high_tech_exports,55429941.0,
CYP,2016,high_tech_exports,56148834.0,
CYP,2017,high_tech_exports,54653535.0,
CYP,2018,high_tech_exports,95281472.0,
CYP,2019,high_tech_exports,92911879.0,
CYP,2020,high_tech_exports,62939856.0,
CYP,2021,high_tech_exports,88015705.0,
CYP,2022,high_tech_exports,93960972.0,
CYP,2023,high_tech_exports,107331661.0,
CZE,2010,high_tech_exports,20408146674.0,
CZE,2011,high_tech_exports,26864951093.0,
CZE,2012,high_tech_exports,25452863333.0,
CZE,2013,high_tech_exports,24683560894.0,
CZE,2014,high_tech_exports,26896989563.0,
CZE,2015,high_tech_exports,24765844904.0,
CZE,2016,high_tech_exports,24696483302.0,
CZE,2017,high_tech_exports,29455304775.0,
CZE,2018,high_tech_exports,36029727754.0,
CZE,2019,high_tech_exports,37662935376.0,
CZE,2020,high_tech_exports,39608918726.0,
CZE,2021,high_tech_exports,41423396626.0,
CZE,2022,high_tech_exports,46554526977.0,
CZE,2023,high_tech_exports,46329135586.0,
DEU,2010,high_tech_exports,179620897366.0,
DEU,2011,high_tech_exports,202328061352.0,
DEU,2012,high_tech_exports,202541990943.0,
DEU,2013,high_tech_exports,209304933980.0,
DEU,2014,high_tech_exports,215660926664.0,
DEU,2015,high_tech_exports,199465124309.0,
DEU,2016,high_tech_exports,205114885619.0,
DEU,2017,high_tech_exports,195727088512.0,
DEU,2018,high_tech_exports,209762237943.0,
DEU,2019,high_tech_exports,208177443529.0,
DEU,2020,high_tech_exports,182393711293.0,
DEU,2021,high_tech_exports,211942359477.0,
DEU,2022,high_tech_exports,244202078745.0,
DEU,2023,high_tech_exports,255687490788.0,
DNK,2010,high_tech_exports,9012037384.0,
DNK,2011,high_tech_exports,10408230833.0,
DNK,2012,high_tech_exports,9742007079.0,
DNK,2013,high_tech_exports,10196237936.0,
DNK,2014,high_tech_exports,10640792837.0,
DNK,2015,high_tech_exports,10082748969.0,
DNK,2016,high_tech_exports,10051342801.0,
DNK,2017,high_tech_exports,8888105150.0,
DNK,2018,high_tech_exports,9553980118.0,
DNK,2019,high_tech_exports,9580042594.0,
DNK,2020,high_tech_exports,10456156892.0,
DNK,2021,high_tech_exports,12558476118.0,
DNK,2022,high_tech_exports,14666763778.0,
DNK,2023,high_tech_exports,16067378321.0,
ESP,2010,high_tech_exports,11505353187.0,
ESP,2011,high_tech_exports,13556130443.0,
ESP,2012,high_tech_exports,13769965368.0,
ESP,2013,high_tech_exports,14480413179.0,
ESP,2014,high_tech_exports,14666986404.0,
ESP,2015,high_tech_exports,13111339617.0,
ESP,2016,high_tech_exports,15601713039.0,
ESP,2017,high_tech_exports,14946962289.0,
ESP,2018,high_tech_exports,15484719194.0,
ESP,2019,high_tech_exports,15037416553.0,
ESP,2020,high_tech_exports,15726202393.0,
ESP,2021,high_tech_exports,23457225215.0,
ESP,2022,high_tech_exports,33298624237.0,
ESP,2023,high_tech_exports,25806027599.0,
EST,2010,high_tech_exports,1253045395.0,
EST,2011,high_tech_exports,2547547680.0,
EST,2012,high_tech_exports,2356406386.0,
EST,2013,high_tech_exports,2546333378.0,
EST,2014,high_tech_exports,2709032485.0,
EST,2015,high_tech_exports,2053390810.0,
EST,2016,high_tech_exports,2107825808.0,
EST,2017,high_tech_exports,1846642347.0,
EST,2018,high_tech_exports,1911072435.0,
EST,2019,high_tech_exports,1737778171.0,
EST,2020,high_tech_exports,2169488523.0,
EST,2021,high_tech_exports,2681060611.0,
EST,2022,high_tech_exports,2331439433.0,
EST,2023,high_tech_exports,2085454295.0,
FIN,2010,high_tech_exports,7052407551.0,
FIN,2011,high_tech_exports,6421629231.0,
FIN,2012,high_tech_exports,5472643075.0,
FIN,2013,high_tech_exports,4695482191.0,
FIN,2014,high_tech_exports,5102766370.0,
FIN,2015,high_tech_exports,4250905950.0,
FIN,2016,high_tech_exports,3966871438.0,
FIN,2017,high_tech_exports,4405324838.0,
FIN,2018,high_tech_exports,4515449913.0,
FIN,2019,high_tech_exports,4563293049.0,
FIN,2020,high_tech_exports,4419553378.0,
FIN,2021,high_tech_exports,5489726511.0,
FIN,2022,high_tech_exports,5314037683.0,
FIN,2023,high_tech_exports,5292503329.0,
FRA,2010,high_tech_exports,105353015788.0,
FRA,2011,high_tech_exports,112010151896.0,
FRA,2012,high_tech_exports,114180529053.0,
FRA,2013,high_tech_exports,118820854036.0,
FRA,2014,high_tech_exports,120716756777.0,
FRA,2015,high_tech_exports,109712844802.0,
FRA,2016,high_tech_exports,108836528649.0,
FRA,2017,high_tech_exports,108867689621.0,
FRA,2018,high_tech_exports,117655413928.0,
FRA,2019,high_tech_exports,120602174129.0,
FRA,2020,high_tech_exports,87513986459.0,
FRA,2021,high_tech_exports,97729573744.0,
FRA,2022,high_tech_exports,106026835558.0,
FRA,2023,high_tech_exports,115256032667.0,
GEO,2010,high_tech_exports,12436532.0,
GEO,2011,high_tech_exports,12154187.0,
GEO,2012,high_tech_exports,20048799.0,
GEO,2013,high_tech_exports,21318338.0,
GEO,2014,high_tech_exports,26436679.0,
GEO,2015,high_tech_exports,34242243.0,
GEO,2016,high_tech_exports,16319719.0,
GEO,2017,high_tech_exports,21231758.0,
GEO,2018,high_tech_exports,23144128.0,
GEO,2019,high_tech_exports,15548971.0,
GEO,2020,high_tech_exports,13231875.0,
GEO,2021,high_tech_exports,16787165.0,
GEO,2022,high_tech_exports,39454213.0,
GEO,2023,high_tech_exports,31139119.0,
GRC,2010,high_tech_exports,1293893167.0,
GRC,2011,high_tech_exports,1402486556.0,
GRC,2012,high_tech_exports,1138029201.0,
GRC,2013,high_tech_exports,951302817.0,
GRC,2014,high_tech_exports,1338279317.0,
GRC,2015,high_tech_exports,1330159357.0,
GRC,2016,high_tech_exports,1416985518.0,
GRC,2017,high_tech_exports,1384671573.0,
GRC,2018,high_tech_exports,1755535165.0,
GRC,2019,high_tech_exports,1779259833.0,
GRC,2020,high_tech_exports,2006739599.0,
GRC,2021,high_tech_exports,2250610346.0,
GRC,2022,high_tech_exports,2860598783.0,
GRC,2023,high_tech_exports,3023255566.0,
HRV,2010,high_tech_exports,817139883.0,
HRV,2011,high_tech_exports,776020576.0,
HRV,2012,high_tech_exports,913351645.0,
HRV,2013,high_tech_exports,999788815.0,
HRV,2014,high_tech_exports,915598803.0,
HRV,2015,high_tech_exports,915727467.0,
HRV,2016,high_tech_exports,1336109796.0,
HRV,2017,high_tech_exports,926522170.0,
HRV,2018,high_tech_exports,1011950033.0,
HRV,2019,high_tech_exports,952468476.0,
HRV,2020,high_tech_exports,1084083418.0,
HRV,2021,high_tech_exports,1330725251.0,
HRV,2022,high_tech_exports,1736046687.0,
HRV,2023,high_tech_exports,1738860511.0,
HUN,2010,high_tech_exports,20245844000.0,
HUN,2011,high_tech_exports,22847617000.0,
HUN,2012,high_tech_exports,17575545657.0,
HUN,2013,high_tech_exports,17134185796.0,
HUN,2014,high_tech_exports,15681730021.0,
HUN,2015,high_tech_exports,14668188045.0,
HUN,2016,high_tech_exports,15894221309.0,
HUN,2017,high_tech_exports,17001565128.0,
HUN,2018,high_tech_exports,18051188622.0,
HUN,2019,high_tech_exports,18443341363.0,
HUN,2020,high_tech_exports,18196444682.0,
HUN,2021,high_tech_exports,19838941890.0,
HUN,2022,high_tech_exports,22854435493.0,
HUN,2023,high_tech_exports,24367700793.0,
IRL,2010,high_tech_exports,23325036070.0,
IRL,2011,high_tech_exports,27791424343.0,
IRL,2012,high_tech_exports,26188451630.0,
IRL,2013,high_tech_exports,25028070785.0,
IRL,2014,high_tech_exports,25849514946.0,
IRL,2015,high_tech_exports,30612422468.0,
IRL,2016,high_tech_exports,37992126178.0,
IRL,2017,high_tech_exports,35187488969.0,
IRL,2018,high_tech_exports,36589471149.0,
IRL,2019,high_tech_exports,39354392694.0,
IRL,2020,high_tech_exports,43116907694.0,
IRL,2021,high_tech_exports,49840175468.0,
IRL,2022,high_tech_exports,92158964502.0,
IRL,2023,high_tech_exports,91363721988.0,
ITA,2010,high_tech_exports,29268480484.0,
ITA,2011,high_tech_exports,33756014081.0,
ITA,2012,high_tech_exports,29554731669.0,
ITA,2013,high_tech_exports,31881513868.0,
ITA,2014,high_tech_exports,32867361936.0,
ITA,2015,high_tech_exports,30092633847.0,
ITA,2016,high_tech_exports,31090352971.0,
ITA,2017,high_tech_exports,31877714689.0,
ITA,2018,high_tech_exports,32468393639.0,
ITA,2019,high_tech_exports,32553693542.0,
ITA,2020,high_tech_exports,32899224952.0,
ITA,2021,high_tech_exports,36849787531.0,
ITA,2022,high_tech_exports,45177261781.0,
ITA,2023,high_tech_exports,52167641514.0,
LTU,2010,high_tech_exports,1263210387.0,
LTU,2011,high_tech_exports,1582168096.0,
LTU,2012,high_tech_exports,1712696458.0,
LTU,2013,high_tech_exports,1907236937.0,
LTU,2014,high_tech_exports,2092945195.0,
LTU,2015,high_tech_exports,1919844678.0,
LTU,2016,high_tech_exports,1962936712.0,
LTU,2017,high_tech_exports,2317776578.0,
LTU,2018,high_tech_exports,2516321201.0,
LTU,2019,high_tech_exports,2527082809.0,
LTU,2020,high_tech_exports,2619281589.0,
LTU,2021,high_tech_exports,3107242456.0,
LTU,2022,high_tech_exports,3618309366.0,
LTU,2023,high_tech_exports,3740035230.0,
LUX,2010,high_tech_exports,963101610.0,
LUX,2011,high_tech_exports,1136384437.0,
LUX,2012,high_tech_exports,925505869.0,
LUX,2013,high_tech_exports,743286957.0,
LUX,2014,high_tech_exports,679505046.0,
LUX,2015,high_tech_exports,702205301.0,
LUX,2016,high_tech_exports,811598442.0,
LUX,2017,high_tech_exports,623101763.0,
LUX,2018,high_tech_exports,858272049.0,
LUX,2019,high_tech_exports,790998624.0,
LUX,2020,high_tech_exports,618381650.0,
LUX,2021,high_tech_exports,806654895.0,
LUX,2022,high_tech_exports,820151287.0,
LUX,2023,high_tech_exports,801169826.0,
LVA,2010,high_tech_exports,430956978.0,
LVA,2011,high_tech_exports,633818057.0,
LVA,2012,high_tech_exports,777101185.0,
LVA,2013,high_tech_exports,1082132640.0,
LVA,2014,high_tech_exports,1329551397.0,
LVA,2015,high_tech_exports,1291461256.0,
LVA,2016,high_tech_exports,1203265197.0,
LVA,2017,high_tech_exports,1413241527.0,
LVA,2018,high_tech_exports,1879359261.0,
LVA,2019,high_tech_exports,1469867603.0,
LVA,2020,high_tech_exports,1837827506.0,
LVA,2021,high_tech_exports,1946947495.0,
LVA,2022,high_tech_exports,2031294038.0,
LVA,2023,high_tech_exports,2129358172.0,
MDA,2010,high_tech_exports,20486361.0,
MDA,2011,high_tech_exports,19854270.0,
MDA,2012,high_tech_exports,26511802.0,
MDA,2013,high_tech_exports,16758559.0,
MDA,2014,high_tech_exports,26537316.0,
MDA,2015,high_tech_exports,20726514.0,
MDA,2016,high_tech_exports,15491763.0,
MDA,2017,high_tech_exports,30060831.0,
MDA,2018,high_tech_exports,18848598.0,
MDA,2019,high_tech_exports,24947389.0,
MDA,2020,high_tech_exports,18904904.0,
MDA,2021,high_tech_exports,21773455.0,
MDA,2022,high_tech_exports,22595261.0,
MDA,2023,high_tech_exports,28885013.0,
MLT,2010,high_tech_exports,1185075425.0,
MLT,2011,high_tech_exports,1315205837.0,
MLT,2012,high_tech_exports,1272189923.0,
MLT,2013,high_tech_exports,1016402096.0,
MLT,2014,high_tech_exports,856958447.0,
MLT,2015,high_tech_exports,634073649.0,
MLT,2016,high_tech_exports,582916892.0,
MLT,2017,high_tech_exports,650667575.0,
MLT,2018,high_tech_exports,760310070.0,
MLT,2019,high_tech_exports,754560031.0,
MLT,2020,high_tech_exports,844223212.0,
MLT,2021,high_tech_exports,763239296.0,
MLT,2022,high_tech_exports,1015509185.0,
MLT,2023,high_tech_exports,1234225995.0,
NLD,2010,high_tech_exports,77595336626.0,
NLD,2011,high_tech_exports,86024475895.0,
NLD,2012,high_tech_exports,81513741828.0,
NLD,2013,high_tech_exports,80936819220.0,
NLD,2014,high_tech_exports,84488370148.0,
NLD,2015,high_tech_exports,69778885270.0,
NLD,2016,high_tech_exports,71059988656.0,
NLD,2017,high_tech_exports,77793879014.0,
NLD,2018,high_tech_exports,85620091095.0,
NLD,2019,high_tech_exports,87057975323.0,
NLD,2020,high_tech_exports,87232912188.0,
NLD,2021,high_tech_exports,101413257497.0,
NLD,2022,high_tech_exports,98441621634.0,
NLD,2023,high_tech_exports,110952318467.0,
POL,2010,high_tech_exports,9591093862.0,
POL,2011,high_tech_exports,9700758960.0,
POL,2012,high_tech_exports,10728842468.0,
POL,2013,high_tech_exports,13662050275.0,
POL,2014,high_tech_exports,16757316984.0,
POL,2015,high_tech_exports,16502308101.0,
POL,2016,high_tech_exports,16888118842.0,
POL,2017,high_tech_exports,18837376641.0,
POL,2018,high_tech_exports,21763148628.0,
POL,2019,high_tech_exports,19830978892.0,
POL,2020,high_tech_exports,19970865152.0,
POL,2021,high_tech_exports,23837274338.0,
POL,2022,high_tech_exports,28739310787.0,
POL,2023,high_tech_exports,29592130553.0,
PRT,2010,high_tech_exports,1498647775.0,
PRT,2011,high_tech_exports,1830313490.0,
PRT,2012,high_tech_exports,1919376035.0,
PRT,2013,high_tech_exports,2135835442.0,
PRT,2014,high_tech_exports,2314872279.0,
PRT,2015,high_tech_exports,2095894950.0,
PRT,2016,high_tech_exports,2457361282.0,
PRT,2017,high_tech_exports,2816256592.0,
PRT,2018,high_tech_exports,2978019017.0,
PRT,2019,high_tech_exports,3594840031.0,
PRT,2020,high_tech_exports,3366105196.0,
PRT,2021,high_tech_exports,3561400342.0,
PRT,2022,high_tech_exports,4255453752.0,
PRT,2023,high_tech_exports,4196056729.0,
ROU,2010,high_tech_exports,4856879314.0,
ROU,2011,high_tech_exports,5673719716.0,
ROU,2012,high_tech_exports,3649892920.0,
ROU,2013,high_tech_exports,3679011313.0,
ROU,2014,high_tech_exports,4471798730.0,
ROU,2015,high_tech_exports,4436062615.0,
ROU,2016,high_tech_exports,5254489145.0,
ROU,2017,high_tech_exports,5558598945.0,
ROU,2018,high_tech_exports,6636993376.0,
ROU,2019,high_tech_exports,6994471752.0,
ROU,2020,high_tech_exports,6984619201.0,
ROU,2021,high_tech_exports,8026993060.0,
ROU,2022,high_tech_exports,8531975344.0,
ROU,2023,high_tech_exports,9724366747.0,
SVK,2010,high_tech_exports,4117586378.0,
SVK,2011,high_tech_exports,5015333938.0,
SVK,2012,high_tech_exports,6429707770.0,
SVK,2013,high_tech_exports,8084068922.0,
SVK,2014,high_tech_exports,8401870343.0,
SVK,2015,high_tech_exports,7465236079.0,
SVK,2016,high_tech_exports,7474395968.0,
SVK,2017,high_tech_exports,8807968041.0,
SVK,2018,high_tech_exports,8973435760.0,
SVK,2019,high_tech_exports,8049156331.0,
SVK,2020,high_tech_exports,7860143292.0,
SVK,2021,high_tech_exports,8421902423.0,
SVK,2022,high_tech_exports,7989914994.0,
SVK,2023,high_tech_exports,10122798808.0,
SVN,2010,high_tech_exports,1259925784.0,
SVN,2011,high_tech_exports,1499878902.0,
SVN,2012,high_tech_exports,1492657882.0,
SVN,2013,high_tech_exports,1586846781.0,
SVN,2014,high_tech_exports,1622650470.0,
SVN,2015,high_tech_exports,1552490057.0,
SVN,2016,high_tech_exports,1672142442.0,
SVN,2017,high_tech_exports,1755022210.0,
SVN,2018,high_tech_exports,2091045196.0,
SVN,2019,high_tech_exports,2333300643.0,
SVN,2020,high_tech_exports,2542920750.0,
SVN,2021,high_tech_exports,2476347678.0,
SVN,2022,high_tech_exports,3924918658.0,
SVN,2023,high_tech_exports,4206749873.0,
SWE,2010,high_tech_exports,22906423844.0,
SWE,2011,high_tech_exports,25829989917.0,
SWE,2012,high_tech_exports,22170259994.0,
SWE,2013,high_tech_exports,21883049806.0,
SWE,2014,high_tech_exports,21308037662.0,
SWE,2015,high_tech_exports,18916107685.0,
SWE,2016,high_tech_exports,18699490249.0,
SWE,2017,high_tech_exports,17107877138.0,
SWE,2018,high_tech_exports,17178539228.0,
SWE,2019,high_tech_exports,17422272463.0,
SWE,2020,high_tech_exports,17731149372.0,
SWE,2021,high_tech_exports,18973178383.0,
SWE,2022,high_tech_exports,23544889099.0,
SWE,2023,high_tech_exports,25152736881.0,
UKR,2010,high_tech_exports,,
UKR,2011,high_tech_exports,1932450185.0,
UKR,2012,high_tech_exports,2647760449.0,
UKR,2013,high_tech_exports,2234806486.0,
UKR,2014,high_tech_exports,1990020494.0,
UKR,2015,high_tech_exports,1494839137.0,
UKR,2016,high_tech_exports,1123013376.0,
UKR,2017,high_tech_exports,1213593921.0,
UKR,2018,high_tech_exports,1213122591.0,
UKR,2019,high_tech_exports,1165833595.0,
UKR,2020,high_tech_exports,1175961260.0,
UKR,2021,high_tech_exports,1283624066.0,
UKR,2022,high_tech_exports,888066464.0,
UKR,2023,high_tech_exports,728946823.0,
ARM,2010,ict_goods_exports,0.75,
ARM,2011,ict_goods_exports,0.73,
ARM,2012,ict_goods_exports,1.26,
ARM,2013,ict_goods_exports,0.16,
ARM,2014,ict_goods_exports,0.26,
ARM,2015,ict_goods_exports,0.15,
ARM,2016,ict_goods_exports,0.18,
ARM,2017,ict_goods_exports,0.19,
ARM,2018,ict_goods_exports,0.32,
ARM,2019,ict_goods_exports,0.28,
ARM,2020,ict_goods_exports,0.43,
ARM,2021,ict_goods_exports,0.51,
ARM,2022,ict_goods_exports,9.78,
ARM,2023,ict_goods_exports,,
AUT,2010,ict_goods_exports,3.95,
AUT,2011,ict_goods_exports,3.79,
AUT,2012,ict_goods_exports,3.89,
AUT,2013,ict_goods_exports,4.21,
AUT,2014,ict_goods_exports,4.28,
AUT,2015,ict_goods_exports,4.12,
AUT,2016,ict_goods_exports,3.79,
AUT,2017,ict_goods_exports,3.48,
AUT,2018,ict_goods_exports,3.41,
AUT,2019,ict_goods_exports,3.13,
AUT,2020,ict_goods_exports,3.09,
AUT,2021,ict_goods_exports,4.95,
AUT,2022,ict_goods_exports,4.88,
AUT,2023,ict_goods_exports,,
AZE,2010,ict_goods_exports,0.01,
AZE,2011,ict_goods_exports,0.0,
AZE,2012,ict_goods_exports,0.0,
AZE,2013,ict_goods_exports,0.04,
AZE,2014,ict_goods_exports,0.01,
AZE,2015,ict_goods_exports,0.02,
AZE,2016,ict_goods_exports,0.02,
AZE,2017,ict_goods_exports,0.02,
AZE,2018,ict_goods_exports,0.02,
AZE,2019,ict_goods_exports,0.02,
AZE,2020,ict_goods_exports,0.14,
AZE,2021,ict_goods_exports,0.02,
AZE,2022,ict_goods_exports,0.07,
AZE,2023,ict_goods_exports,,
BEL,2010,ict_goods_exports,2.03,
BEL,2011,ict_goods_exports,1.72,
BEL,2012,ict_goods_exports,1.73,
BEL,2013,ict_goods_exports,1.69,
BEL,2014,ict_goods_exports,1.74,
BEL,2015,ict_goods_exports,2.18,
BEL,2016,ict_goods_exports,2.02,
BEL,2017,ict_goods_exports,1.95,
BEL,2018,ict_goods_exports,1.77,
BEL,2019,ict_goods_exports,2.17,
BEL,2020,ict_goods_exports,2.32,
BEL,2021,ict_goods_exports,1.85,
BEL,2022,ict_goods_exports,1.64,
BEL,2023,ict_goods_exports,,
BGR,2010,ict_goods_exports,2.47,
BGR,2011,ict_goods_exports,2.13,
BGR,2012,ict_goods_exports,1.96,
BGR,2013,ict_goods_exports,2.35,
BGR,2014,ict_goods_exports,2.52,
BGR,2015,ict_goods_exports,2.9,
BGR,2016,ict_goods_exports,2.85,
BGR,2017,ict_goods_exports,2.75,
BGR,2018,ict_goods_exports,3.25,
BGR,2019,ict_goods_exports,3.21,
BGR,2020,ict_goods_exports,3.42,
BGR,2021,ict_goods_exports,3.29,
BGR,2022,ict_goods_exports,3.31,
BGR,2023,ict_goods_exports,,
BLR,2010,ict_goods_exports,0.5,
BLR,2011,ict_goods_exports,0.38,
BLR,2012,ict_goods_exports,0.63,
BLR,2013,ict_goods_exports,0.66,
BLR,2014,ict_goods_exports,0.56,
BLR,2015,ict_goods_exports,0.52,
BLR,2016,ict_goods_exports,0.62,
BLR,2017,ict_goods_exports,0.7,
BLR,2018,ict_goods_exports,0.75,
BLR,2019,ict_goods_exports,0.81,
BLR,2020,ict_goods_exports,1.02,
BLR,2021,ict_goods_exports,1.09,
BLR,2022,ict_goods_exports,,
BLR,2023,ict_goods_exports,,
CYP,2010,ict_goods_exports,9.17,
CYP,2011,ict_goods_exports,5.64,
CYP,2012,ict_goods_exports,3.48,
CYP,2013,ict_goods_exports,3.88,
CYP,2014,ict_goods_exports,2.93,
CYP,2015,ict_goods_exports,3.56,
CYP,2016,ict_goods_exports,4.8,
CYP,2017,ict_goods_exports,4.91,
CYP,2018,ict_goods_exports,4.47,
CYP,2019,ict_goods_exports,2.3,
CYP,2020,ict_goods_exports,1.91,
CYP,2021,ict_goods_exports,2.1,
CYP,2022,ict_goods_exports,1.66,
CYP,2023,ict_goods_exports,,
CZE,2010,ict_goods_exports,15.01,
CZE,2011,ict_goods_exports,15.33,
CZE,2012,ict_goods_exports,14.53,
CZE,2013,ict_goods_exports,13.11,
CZE,2014,ict_goods_exports,13.42,
CZE,2015,ict_goods_exports,13.54,
CZE,2016,ict_goods_exports,12.72,
CZE,2017,ict_goods_exports,13.33,
CZE,2018,ict_goods_exports,15.1,
CZE,2019,ict_goods_exports,16.17,
CZE,2020,ict_goods_exports,17.96,
CZE,2021,ict_goods_exports,15.55,
CZE,2022,ict_goods_exports,16.1,
CZE,2023,ict_goods_exports,,
DEU,2010,ict_goods_exports,5.28,
DEU,2011,ict_goods_exports,4.64,
DEU,2012,ict_goods_exports,4.51,
DEU,2013,ict_goods_exports,4.33,
DEU,2014,ict_goods_exports,4.52,
DEU,2015,ict_goods_exports,4.65,
DEU,2016,ict_goods_exports,4.71,
DEU,2017,ict_goods_exports,4.96,
DEU,2018,ict_goods_exports,4.96,
DEU,2019,ict_goods_exports,4.9,
DEU,2020,ict_goods_exports,5.17,
DEU,2021,ict_goods_exports,5.12,
DEU,2022,ict_goods_exports,4.77,
DEU,2023,ict_goods_exports,,
DNK,2010,ict_goods_exports,3.65,
DNK,2011,ict_goods_exports,3.4,
DNK,2012,ict_goods_exports,3.28,
DNK,2013,ict_goods_exports,3.23,
DNK,2014,ict_goods_exports,3.59,
DNK,2015,ict_goods_exports,3.66,
DNK,2016,ict_goods_exports,3.67,
DNK,2017,ict_goods_exports,3.88,
DNK,2018,ict_goods_exports,3.72,
DNK,2019,ict_goods_exports,3.66,
DNK,2020,ict_goods_exports,3.95,
DNK,2021,ict_goods_exports,3.94,
DNK,2022,ict_goods_exports,3.71,
DNK,2023,ict_goods_exports,,
ESP,2010,ict_goods_exports,2.2,
ESP,2011,ict_goods_exports,1.61,
ESP,2012,ict_goods_exports,1.27,
ESP,2013,ict_goods_exports,1.07,
ESP,2014,ict_goods_exports,1.14,
ESP,2015,ict_goods_exports,1.25,
ESP,2016,ict_goods_exports,1.37,
ESP,2017,ict_goods_exports,1.52,
ESP,2018,ict_goods_exports,1.45,
ESP,2019,ict_goods_exports,1.63,
ESP,2020,ict_goods_exports,1.72,
ESP,2021,ict_goods_exports,1.59,
ESP,2022,ict_goods_exports,1.37,
ESP,2023,ict_goods_exports,,
